ACORDO_TIPO;PROTOCOLO_DATA;PROCESSO_ANATEL;DETENTORA;DETENTORA_CNPJ;SOLICITANTE;SOLICITANTE_CNPJ;INFORME_SEI;INFORME_DATA;CONCLUSAO_DATA;OBSERVACAO
CONTRATO;28/08/2019;53500.034462/2019-74;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;BEZERRA E OLIVEIRA COMERCIO DE EQUIPAMENTOS DE INFORMATICA LTDA;08613668000116;4705856;11/10/2019;11/10/2019;""
CONTRATO;28/08/2019;53500.034462/2019-74;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;J ALVES DA ROCHA - ME;32002439000140;4705856;11/10/2019;11/10/2019;""
CONTRATO;28/08/2019;53500.034462/2019-74;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;JC NET TELECOM EIRELI - ME;28183061000150;4705856;11/10/2019;11/10/2019;""
CONTRATO;28/08/2019;53500.034462/2019-74;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;KARINA COSTA DO NASCIMENTO GUIMARAES;30600575000106;4705856;11/10/2019;11/10/2019;""
CONTRATO;28/08/2019;53500.034462/2019-74;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;MULTNET TELECOM LTDA - ME;28879927000162;4705856;11/10/2019;11/10/2019;""
CONTRATO;28/08/2019;53500.034462/2019-74;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;J IVANILDO DE SALES MACIEL;31049164000137;4705856;11/10/2019;11/10/2019;""
CONTRATO;28/08/2019;53500.034462/2019-74;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;F. D CAXIADO - ME;30301869000137;4705856;11/10/2019;11/10/2019;""
CONTRATO;28/08/2019;53500.034462/2019-74;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;ADALBERTO GOLCALVES NOGUEIRA - ME;04988289000150;4705856;11/10/2019;11/10/2019;""
CONTRATO;27/08/2019;53500.034235/2019-49;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;PAULO ROBERTO SENNA DIAS INFORMÁTICA–ME;21450785000174;4694426;11/10/2019;11/10/2019;""
CONTRATO;27/08/2019;53500.034235/2019-49;LIGHT SERVIÇOS DE ELETRICIDADE S.A;60444437000146;TOPETEX TELECOM LTDA;21754815000136;4694426;11/10/2019;11/10/2019;""
CONTRATO;28/08/2019;53500.036810/2019-48;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;OPTLINK SERVIÇOS DE TELECOMUNICAÇOES LTDA;30857358000104;4688756;11/10/2019;11/10/2019;""
CONTRATO;28/08/2019;53500.036810/2019-48;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;ALVARO REBOUÇAS COELHO - ME;14248738000187;4688756;11/10/2019;11/10/2019;""
CONTRATO;28/08/2019;53500.036810/2019-48;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;RITA DE CASSIA GOMES SOUSA;22887559000118;4688756;11/10/2019;11/10/2019;""
CONTRATO;17/09/2019;53500.037364/2019-99;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;E C P SARMENTO - SIVNET;05383078000156;4683486;11/10/2019;11/10/2019;""
CONTRATO;17/09/2019;53500.037378/2019-11;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;FIXTELL TELECOM NE LTDA;29479878000133;4719302;11/10/2019;11/10/2019;""
CONTRATO;17/09/2019;53500.037383/2019-15;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;C P COMUNICACAO LTDA (GRANDE NET);25137219000168;4681195;11/10/2019;11/10/2019;""
CONTRATO;18/09/2019;53500.037507/2019-62;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;HC NET (C M S MARTINS - ME);28473689000190;4679013;11/10/2019;11/10/2019;""
2º ADITIVO;18/09/2019;53500.037472/2019-61;COMPANHIA SUL SERGIPANA DE ELETRICIDADE — SULGIPE;13255658000196;CELINET INFORMÁTICA LTDA;04339119000144;4677675;11/10/2019;11/10/2019;"Processo Aditivo: 53500.027205/2018-03. "
CONTRATO;23/09/2019;53500.038185/2019-79;CEB DISTRIBUIÇÃO S.A.;07522669000192;A.I.R. SERVIÇOS DE COMUNICAÇÃO LTDA - ME;28467897000187;4733772;11/10/2019;11/10/2019;""
CONTRATO;02/10/2019;53500.039738/2019-19;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;CAS SERVIÇO DE COMUNICAÇÃO MULTIMÍDIA LTDA - ME;17404232000108;4734142;11/10/2019;11/10/2019;""
CONTRATO;02/10/2019;53500.039736/2019-11;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;BSV TELECOMUNICACOES E SERVICOS LTDA;26873171000119;4734209;11/10/2019;11/10/2019;""
CONTRATO;02/10/2019;53500.039735/2019-77;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;BITAL TELECOM – ARAUJO E ALMEIDA LTDA;19196825000151;4735107;11/10/2019;11/10/2019;""
CONTRATO;02/10/2019;53500.039730/2019-44;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;A M LEMOS TELECOMUNICAÇÕES;12487362000138;4738350;11/10/2019;11/10/2019;""
CONTRATO;02/10/2019;53500.039709/2019-49;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;REDE SPEEDNET TELECOM LTDA - ME;12753324000180;4738741;11/10/2019;11/10/2019;""
CONTRATO;02/10/2019;53500.039715/2019-04;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;V R TELECOM LTDA;25043390000108;4739880;11/10/2019;11/10/2019;""
CONTRATO;02/10/2019;53500.039726/2019-86;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;ACM DA CRUZ TECNOLOGIA;23264916000154;4745387;11/10/2019;11/10/2019;""
CONTRATO;02/10/2019;53500.039705/2019-61;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;SOFTNET LTDA;24498236000168;4745575;14/10/2019;14/10/2019;""
CONTRATO;02/10/2019;53500.039674/2019-48;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;NETFACIL TURIUBA;28473689000190;4780940;01/11/2019;01/11/2019;""
CONTRATO;02/10/2019;53500.039681/2019-40;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;FELIPE GERARDO ARAUJO DE LIMA - ME (OKNET);26213590000124;5217557;17/02/2020;17/02/2020;""
CONTRATO;02/10/2019;53500.039694/2019-19;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;SULIMARI SILVA SOARES (PORTAL TIMON);19435772000184;5217558;17/02/2020;17/02/2020;""
CONTRATO;02/10/2019;53500.039696/2019-16;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;PORTALMAIL;05646182000196;5217559;17/02/2020;17/02/2020;""
CONTRATO;02/10/2019;53500.039698/2019-05;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;PRISMA TELECOMUNICAÇÕES LTDA;15263327000123;5217560;17/02/2020;17/02/2020;""
CONTRATO;02/10/2019;53500.039700/2019-38;COMPANHIA ENERGÉTICA DO MARANHÃO - CEMAR;06272793000184;RIBEIRO MÓVEIS LTDA;13357209000159;5217561;17/02/2020;17/02/2020;""
CONTRATO;08/10/2019;53500.040615/2019-12;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.;61695227000193;LEANDRO TEIXEIRA ALMEIDA ME;24194505000100;5220617;17/02/2020;17/02/2020;""
CONTRATO;08/10/2019;53500.040610/2019-90;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.;61695227000193;DISPOR DE TELECOMUNICAÇÕES LTDA - ME;11758947000182;5220614;17/02/2020;17/02/2020;""
CONTRATO;08/10/2019;53500.040602/2019-43;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.;61695227000193;WUZU TELECOMUNICAÇÕES LTDA EPP;10725233000105;5220608;17/02/2020;17/02/2020;""
CONTRATO;08/10/2019;53500.040603/2019-98;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.;61695227000193;INTERNEXA BRASIL OPERADORA DE TELECOMUNICAÇÕES S.A;11620561000100;5220610;17/02/2020;17/02/2020;""
CONTRATO;08/10/2019;53500.040606/2019-21;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.;61695227000193;F2 FIBRA TELECOM EIRELI - ME;26688722000174;5220612;17/02/2020;17/02/2020;""
CONTRATO;08/10/2019;53500.040611/2019-34;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.;61695227000193;DGNET TELECOM LTDA;29684409000156;5220615;17/02/2020;17/02/2020;""
CONTRATO;08/10/2019;53500.040577/2019-06;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;NETLINE TECNOLOGIA EM TELECOMUNICAÇOES LTDA;06292667000191;5223847;17/02/2020;17/02/2020;""
CONTRATO;08/10/2019;53500.040577/2019-06;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;ANDREA SOUZA LOURENÇO;31902047000174;5223847;17/02/2020;17/02/2020;""
CONTRATO;09/10/2019;53500.040946/2019-52;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.;03467321000199;ZIPPEX TELECOM LTDA;22685177000101;5228078;17/02/2020;17/02/2020;""
CONTRATO;09/10/2019;53500.040880/2019-09;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;25086034000171;VCNETWORK SOLUCOES TECNOLÓGICAS LTDA - ME;08362677000181;5233524;17/02/2020;17/02/2020;""
CONTRATO;09/10/2019;53500.040885/2019-23;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;25086034000171;JOAO GABRIEL FERREIRA RAMOS EIRELI;08823259000144;5233527;17/02/2020;17/02/2020;""
CONTRATO;09/10/2019;53500.040905/2019-66;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;25086034000171;M N GONÇALVES - ME;23839420000161;5233528;17/02/2020;17/02/2020;""
CONTRATO;09/10/2019;53500.040910/2019-79;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;25086034000171;GENESIS COMERCIO DE COMPUTADORES LTDA;06129343000137;5233529;20/02/2020;20/02/2020;""
CONTRATO;09/10/2019;53500.040914/2019-57;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;25086034000171;NELSON JUNIOR MARQUES DA SILVA;27042677000149;5233531;20/02/2020;20/02/2020;""
CONTRATO;09/10/2019;53500.040897/2019-58;ENERGISA SUL-SUDESTE - DISTRIBUIÇÃO DE ENERGIA S.A.;07282377000120;GLAUCIO GOMES RAMOS;18273595000114;5256313;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040917/2019-91;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;NATIVA NETWORK LTDA;14064668000107;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040942/2019-74;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.;03467321000199;LIMA & CARVALHO LTDA - ME;10436597000175;5228076;17/02/2020;17/02/2020;""
CONTRATO;09/10/2019;53500.040945/2019-16;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.;03467321000199;R. ALECIO SACHETTI & CIA LTDA;09233246000188;5228077;17/02/2020;17/02/2020;""
CONTRATO;09/10/2019;53500.040947/2019-05;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.;03467321000199;DS SANTOS COMUNICACOES EIRELI - ME;12838952000168;5228079;17/02/2020;17/02/2020;""
CONTRATO;09/10/2019;53500.040954/2019-07;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;25086034000171;MASTERONLINE PROVEDOR SCM LTDA;12578562000104;5233533;20/02/2020;20/02/2020;""
CONTRATO;09/10/2019;53500.040878/2019-21;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;25086034000171;OPENNET TELECOM E INFORMÁTICA EIRELI;25193769000102;5233523;20/02/2020;20/02/2020;""
CONTRATO;14/05/2018;53500.018434/2018-29;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGISA S.A.;19527639000158;TELEFÔNICA BRASIL S.A.;02558157000162;4738459;15/10/2019;15/10/2019;""
CONTRATO;09/10/2019;53500.040896/2019-11;ENERGISA SUL-SUDESTE - DISTRIBUIÇÃO DE ENERGIA S.A.;07282377000120;ALLIANCE TELECOM IBIRAREMA LTDA;00913870000151;5256330;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040901/2019-88;ENERGISA SUL-SUDESTE - DISTRIBUIÇÃO DE ENERGIA S.A.;07282377000120;NOVA FIBRA TELECOM S.A.;03868136000106;5256331;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040906/2019-19;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A.;09095183000140;STARNET LTDA;09102117000150;5258006;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040930/2019-40;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.;03467321000199;NETTCON PROVEDOR DE INTERNET EIRELI;18396123000159;5228074;17/02/2020;17/02/2020;""
CONTRATO;09/10/2019;53500.040932/2019-39;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;BRITO & GONÇALVES LTDA;22605300000137;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040934/2019-28;ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.;03467321000199;WT SPEED TECNOLOGIA EM INFORMÁTICA LTDA;04985607000129;5228075;17/02/2020;17/02/2020;""
CONTRATO;09/10/2019;53500.040937/2019-61;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;25086034000171;CONECTLAN INTERNET EIRELI;09473770000126;5233532;20/02/2020;20/02/2020;""
CONTRATO;09/10/2019;53500.040943/2019-19;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;F D3S SANTOS BATISTA EIRELI - ME;25403397000193;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040980/2019-27;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;M2B SOLUCOES EM TECNOLOGIA EIRELI;13293780000157;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040984/2019-13;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGISA S.A.;19527639000158;SAMIR MANSUR RODRIGUES DA SILVA - ME;20418733000158;5355260;26/03/2020;26/03/2020;""
CONTRATO;09/10/2019;53500.040991/2019-15;ENERGISA SUL-SUDESTE - DISTRIBUIÇÃO DE ENERGIA S.A.;07282377000120;VOXX TELECOM LTDA;09009857000147;5256332;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040987/2019-49;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;RLC COMERCIO E SERVIÇOS LTDA;33750365000192;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040985/2019-50;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;ALPHAMS INTERNET LTDA - ME;02682224000156;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040979/2019-01;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;ROCHA & CABREIRA LTDA - ME;19615586000127;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040967/2019-78;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;VR RIBEIRO;28068305000154;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040970/2019-91;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;INFONET INFORMÁTICA E TELECOMUNICACOES LTDA;13110511000108;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.041045/2019-88;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A.;09095183000140;WEBLINE TELECOMUNICAÇÕES COMERCIO, SERVIÇOS E PROVEDOR DE ACESSO LTDA;24091518000146;5258010;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040961/2019-09;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;VAZ & SANTANA LTDA;11614672000103;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.041041/2019-08;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A.;09095183000140;JOSIEL LUCIANO DE OLIVEIRA;23918245000106;5258009;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.041031/2019-64;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGISA S.A.;13017462000163;SECRETARIA DE ESTADO DA SEGURANÇA PÚBLICA NO ESTADO DE SERGIPE;13128798002147;5354760;25/03/2020;25/03/2020;"Solicitante não é prestador de serviços telecomunicações de interesse coletivo!. "
CONTRATO;09/10/2019;53500.041036/2019-97;ENERGISA SUL-SUDESTE - DISTRIBUIÇÃO DE ENERGIA S.A.;07282377000120;INFOTEC TELECON LTDA;21012207000156;5256334;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.041017/2019-61;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGISA S.A.;13017462000163;ÍCARO RAFAEL MENDES CAMPOS - ME;09176169000171;5355261;26/03/2020;26/03/2020;""
CONTRATO;09/10/2019;53500.040995/2019-95;ENERGISA SUL-SUDESTE - DISTRIBUIÇÃO DE ENERGIA S.A.;07282377000120;OAI EIRELI;11155792000190;5256333;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040988/2019-93;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGISA S.A.;19527639000158;MUNICÍPIO DE UBA;18128207000101;5354673;25/03/2020;25/03/2020;"Solicitante não é prestador de serviços telecomunicações de interesse coletivo!. "
CONTRATO;09/10/2019;53500.040977/2019-11;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;RAFAEL FARIA FERRAZ - ME;08297551000170;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.040992/2019-51;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A.;09095183000140;30NE TELECOMUNICACOES E SERVIÇOS LTDA;20677273000182;5258007;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.041007/2019-25;ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S.A.;09095183000140;JOSE WAGNER PEDROSA ROCHA;07486876000139;5258008;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.041010/2019-49;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;C. HOKI DA COSTA & CIA LTDA;19070559000116;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.041016/2019-16;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;RODRIGO M. L NOGUEIRA;07312214000142;5259003;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.041038/2019-86;ENERGISA SUL-SUDESTE - DISTRIBUIÇÃO DE ENERGIA S.A.;07282377000120;E. M. FERNANDES EIRELI;09582367000135;5256335;04/03/2020;04/03/2020;""
CONTRATO;09/10/2019;53500.041033/2019-53;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGISA S.A.;19527639000158;TELECOM LEOPOLDINA LTDA;10245295000110;5355264;26/03/2020;26/03/2020;""
CONTRATO;09/10/2019;53500.041028/2019-41;ENERGISA BORBOREMA - DISTRIBUIDORA DE ENERGISA S.A.;08826596000195;BRISANET SERVIÇOES DE TELECOMUNICAÇÕES LTDA;04601397000128;5355263;26/03/2020;26/03/2020;""
CONTRATO;09/10/2019;53500.041025/2019-15;ENERGISA MINAS GERAIS - DISTRIBUIDORA DE ENERGISA S.A.;19527639000158;P. R. LIMA & CIA LTDA - ME;05504822000123;5355262;26/03/2020;26/03/2020;""
CONTRATO;09/10/2019;53500.041022/2019-73;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;QNET TELECOM LTDA;07648681000148;5259003;04/03/2020;04/03/2020;""
CONTRATO;10/10/2019;53500.041204/2019-44;ENERGISA MATO GROSSO DO SUL - DISTRIBUIDORA DE ENERGIA S.A.;15413826000150;ALEXANDRE DE MOURA ANDRADE;11674911000110;5259003;04/03/2020;04/03/2020;""
CONTRATO;10/10/2019;53500.041199/2019-70;ENERGISA SERGIPE - DISTRIBUIDORA DE ENERGISA S.A.;13017462000163;MERCADINHO N.R.LTDA;09268519000120;5355259;26/03/2020;26/03/2020;""
CONTRATO;09/10/2019;53500.040904/2019-11;ENERGISA TOCANTINS DISTRIBUIDORA DE ENERGIA S.A.;25086034000171;K C C MATIAS;18381564000187;5233419;20/02/2020;20/02/2020;""
CONTRATO;15/10/2019;53500.041831/2019-85;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;AVVIO SOLUÇÕES EM TELECOMUNICAÇÕES E INFORMÁTICA LTDA.;05872814000130;Não se aplica;26/06/2020;26/06/2020;""
CONTRATO;05/07/2018;53500.027678/2018-01;ELETROPAULO METROPOLITANA ELETRICIDADE DE SÃO PAULO S. A.;61695227000193;L&J REDES DE TELECOMUNICAO E INFORMATICA LTDA - ME;12193909000192;3118633;23/08/2018;23/08/2018;""
CONTRATO;16/10/2019;53500.042488/2019-96;CEB DISTRIBUIÇÃO S.A.;07522669000192;LINK WAP TELECOMUNICAÇÕES E INFORMÁTICA LTDA ME;10360080000140;5691881;30/06/2020;30/06/2020;""
CONTRATO;16/10/2019;53500.042490/2019-65;CEB DISTRIBUIÇÃO S.A.;07522669000192;RM NET COMÉRCIO E SERVIÇOS EIRELI;14022147000197;5691908;30/06/2020;30/06/2020;""
CONTRATO;18/10/2019;53500.042935/2019-15;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;R C MORAIS MAIA - ME;08258856000173;5223846;17/02/2020;17/02/2020;""
CONTRATO;18/10/2019;53500.042935/2019-15;COMPANHIA ENERGÉTICA DO CEARÁ - COELCE;07047251000170;QUEST TELECOMUNICAÇÕES DO BRASIL LTDA;29219807000100;5223846;17/02/2020;17/02/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;CRISTIANO NUNES DA SILVA - ME;14506948000128;5371299;25/03/2020;25/03/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;EUDER RIBEIRO DE SOUZA FILHO - ME;13158698000110;5371299;25/03/2020;25/03/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;EXPLORERNET INFOLINK TECNOLOGIA E TELECOMUNICAÇÕES LTDA - ME;06111200000106;5371299;25/03/2020;25/03/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;FACILITA TELECOMUNICAÇÕES LTDA - ME;15500241000177;5371299;25/03/2020;25/03/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;FRINSEG INTERNET EIRELI ME;20776440000142;5371299;25/03/2020;25/03/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;INTERNET SEM FIO O MUNDO EM SUAS MÃOS LTDA - ME;13196925000100;5371299;25/03/2020;25/03/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;LINK TELECOMUNICAÇÕES LTDA - ME;26329734000102;5371299;25/03/2020;25/03/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;MAXLINK TECNOLOGIA EIRELI - ME;19626880000134;5371299;25/03/2020;25/03/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;MCD INFORMÁTICA E TELECOMUNICAÇÕES LTDA ME;10856024000109;5371299;25/03/2020;25/03/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;NET STORE TECNOLOGIA LTDA - ME;10213248000194;5371299;25/03/2020;25/03/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;PROVEDOR GOIÁS NET EIRELI - ME;19362836000164;5371299;25/03/2020;25/03/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;R.C.F. TELECOM LTDA - ME;06175391000161;5371299;25/03/2020;25/03/2020;""
CONTRATO;15/10/2019;53500.041835/2019-63;CELG DISTRIBUIÇÃO S.A - CELG D (ENEL GO);01543032000104;RADAR WISP LTDA - ME;10242083000189;5371299;25/03/2020;25/03/2020;""
