PROCESSO_ANATEL;PROTOCOLO_DATA;ACORDO_TIPO;PRESTADORA_1_CNPJ;PRESTADORA_1;SERVICO_1;MODALIDADE_STFC_1;PRESTADORA_2_CNPJ;PRESTADORA_2;SERVICO_2;MODALIDADE_STFC_2;DESPACHO_DECISORIO_SEI;DESPACHO_DECISORIO_DATA;CONCLUSAO_DATA;OBSERVACAO
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;010;;07625852000113;Telexperts Telecomunicacoes S.A.;171;LDN;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;010;;07625852000113;Telexperts Telecomunicacoes S.A.;171;LOCAL;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDI;07625852000113;Telexperts Telecomunicacoes S.A.;010;;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDI;07625852000113;Telexperts Telecomunicacoes S.A.;171;LDI;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDI;07625852000113;Telexperts Telecomunicacoes S.A.;171;LDN;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDI;07625852000113;Telexperts Telecomunicacoes S.A.;171;LOCAL;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDN;07625852000113;Telexperts Telecomunicacoes S.A.;010;;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDN;07625852000113;Telexperts Telecomunicacoes S.A.;171;LDI;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDN;07625852000113;Telexperts Telecomunicacoes S.A.;171;LDN;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDN;07625852000113;Telexperts Telecomunicacoes S.A.;171;LOCAL;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LOCAL;07625852000113;Telexperts Telecomunicacoes S.A.;010;;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LOCAL;07625852000113;Telexperts Telecomunicacoes S.A.;171;LDI;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LOCAL;07625852000113;Telexperts Telecomunicacoes S.A.;171;LDN;6124606;23/11/2020;23/11/2020;Não identificado
53500.033667/2020-76;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LOCAL;07625852000113;Telexperts Telecomunicacoes S.A.;171;LOCAL;6124606;23/11/2020;23/11/2020;Não identificado
53500.033678/2020-56;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;010;;58526690000105;IDT BRASIL TELECOMUNICAÇÕES LTDA.;171;LDI;6132010;23/11/2020;23/11/2020;Não identificado
53500.033678/2020-56;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;010;;58526690000105;IDT BRASIL TELECOMUNICAÇÕES LTDA.;171;LDN;6132010;23/11/2020;23/11/2020;Não identificado
53500.033678/2020-56;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;010;;58526690000105;IDT BRASIL TELECOMUNICAÇÕES LTDA.;171;LOCAL;6132010;23/11/2020;23/11/2020;Não identificado
53500.033678/2020-56;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDI;58526690000105;IDT BRASIL TELECOMUNICAÇÕES LTDA.;171;LDI;6132010;23/11/2020;23/11/2020;Não identificado
53500.033678/2020-56;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDI;58526690000105;IDT BRASIL TELECOMUNICAÇÕES LTDA.;171;LDN;6132010;23/11/2020;23/11/2020;Não identificado
53500.033678/2020-56;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDI;58526690000105;IDT BRASIL TELECOMUNICAÇÕES LTDA.;171;LOCAL;6132010;23/11/2020;23/11/2020;Não identificado
53500.033678/2020-56;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDN;58526690000105;IDT BRASIL TELECOMUNICAÇÕES LTDA.;171;LDI;6132010;23/11/2020;23/11/2020;Não identificado
53500.033678/2020-56;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDN;58526690000105;IDT BRASIL TELECOMUNICAÇÕES LTDA.;171;LDN;6132010;23/11/2020;23/11/2020;Não identificado
53500.033678/2020-56;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LDN;58526690000105;IDT BRASIL TELECOMUNICAÇÕES LTDA.;171;LOCAL;6132010;23/11/2020;23/11/2020;Não identificado
53500.033678/2020-56;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LOCAL;58526690000105;IDT BRASIL TELECOMUNICAÇÕES LTDA.;171;LDI;6132010;23/11/2020;23/11/2020;Não identificado
53500.033678/2020-56;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LOCAL;58526690000105;IDT BRASIL TELECOMUNICAÇÕES LTDA.;171;LDN;6132010;23/11/2020;23/11/2020;Não identificado
53500.033678/2020-56;21/07/2020;CONTRATO;71208516000174;ALGAR TELECOM S/A;171;LOCAL;58526690000105;IDT BRASIL TELECOMUNICAÇÕES LTDA.;171;LOCAL;6132010;23/11/2020;23/11/2020;Não identificado
53500.032236/2020-92;15/07/2020;CONTRATO;02421421000111;TIM S A;010;;21438434000148;BR CONECTA LTDA.;171;LDI;6165726;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.032236/2020-92;15/07/2020;CONTRATO;02421421000111;TIM S A;010;;21438434000148;BR CONECTA LTDA.;171;LDN;6165726;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.032236/2020-92;15/07/2020;CONTRATO;02421421000111;TIM S A;010;;21438434000148;BR CONECTA LTDA.;171;LOCAL;6165726;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.032236/2020-92;15/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;21438434000148;BR CONECTA LTDA.;171;LDI;6165726;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.032236/2020-92;15/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;21438434000148;BR CONECTA LTDA.;171;LDN;6165726;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.032236/2020-92;15/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;21438434000148;BR CONECTA LTDA.;171;LOCAL;6165726;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.032236/2020-92;15/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;21438434000148;BR CONECTA LTDA.;171;LDI;6165726;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.032236/2020-92;15/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;21438434000148;BR CONECTA LTDA.;171;LDN;6165726;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.032236/2020-92;15/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;21438434000148;BR CONECTA LTDA.;171;LOCAL;6165726;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.032236/2020-92;15/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;21438434000148;BR CONECTA LTDA.;171;LDI;6165726;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.032236/2020-92;15/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;21438434000148;BR CONECTA LTDA.;171;LDN;6165726;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.032236/2020-92;15/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;21438434000148;BR CONECTA LTDA.;171;LOCAL;6165726;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.033438/2020-51;20/07/2020;CONTRATO;02421421000111;TIM S A;010;;08339512000199;GRANDI SISTEMAS DE INFORMACOES LTDA - ME;171;LDI;6165675;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.033438/2020-51;20/07/2020;CONTRATO;02421421000111;TIM S A;010;;08339512000199;GRANDI SISTEMAS DE INFORMACOES LTDA - ME;171;LDN;6165675;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.033438/2020-51;20/07/2020;CONTRATO;02421421000111;TIM S A;010;;08339512000199;GRANDI SISTEMAS DE INFORMACOES LTDA - ME;171;LOCAL;6165675;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.033438/2020-51;20/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;08339512000199;GRANDI SISTEMAS DE INFORMACOES LTDA - ME;171;LDI;6165675;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.033438/2020-51;20/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;08339512000199;GRANDI SISTEMAS DE INFORMACOES LTDA - ME;171;LDN;6165675;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.033438/2020-51;20/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;08339512000199;GRANDI SISTEMAS DE INFORMACOES LTDA - ME;171;LOCAL;6165675;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.033438/2020-51;20/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;08339512000199;GRANDI SISTEMAS DE INFORMACOES LTDA - ME;171;LDI;6165675;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.033438/2020-51;20/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;08339512000199;GRANDI SISTEMAS DE INFORMACOES LTDA - ME;171;LDN;6165675;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.033438/2020-51;20/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;08339512000199;GRANDI SISTEMAS DE INFORMACOES LTDA - ME;171;LOCAL;6165675;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.033438/2020-51;20/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;08339512000199;GRANDI SISTEMAS DE INFORMACOES LTDA - ME;171;LDI;6165675;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.033438/2020-51;20/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;08339512000199;GRANDI SISTEMAS DE INFORMACOES LTDA - ME;171;LDN;6165675;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.033438/2020-51;20/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;08339512000199;GRANDI SISTEMAS DE INFORMACOES LTDA - ME;171;LOCAL;6165675;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034630/2020-65;27/07/2020;CONTRATO;02421421000111;TIM S A;010;;09238990000175;OMNI TELECOMUNICAÇÕES LTDA;171;LDI;6165533;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034630/2020-65;27/07/2020;CONTRATO;02421421000111;TIM S A;010;;09238990000175;OMNI TELECOMUNICAÇÕES LTDA;171;LDN;6165533;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034630/2020-65;27/07/2020;CONTRATO;02421421000111;TIM S A;010;;09238990000175;OMNI TELECOMUNICAÇÕES LTDA;171;LOCAL;6165533;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034630/2020-65;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;09238990000175;OMNI TELECOMUNICAÇÕES LTDA;171;LDI;6165533;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034630/2020-65;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;09238990000175;OMNI TELECOMUNICAÇÕES LTDA;171;LDN;6165533;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034630/2020-65;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;09238990000175;OMNI TELECOMUNICAÇÕES LTDA;171;LOCAL;6165533;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034630/2020-65;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;09238990000175;OMNI TELECOMUNICAÇÕES LTDA;171;LDI;6165533;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034630/2020-65;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;09238990000175;OMNI TELECOMUNICAÇÕES LTDA;171;LDN;6165533;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034630/2020-65;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;09238990000175;OMNI TELECOMUNICAÇÕES LTDA;171;LOCAL;6165533;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034630/2020-65;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;09238990000175;OMNI TELECOMUNICAÇÕES LTDA;171;LDI;6165533;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034630/2020-65;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;09238990000175;OMNI TELECOMUNICAÇÕES LTDA;171;LDN;6165533;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034630/2020-65;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;09238990000175;OMNI TELECOMUNICAÇÕES LTDA;171;LOCAL;6165533;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034641/2020-45;27/07/2020;CONTRATO;02421421000111;TIM S A;010;;-1;NÃO INFORMADO;171;LDI;6165015;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034641/2020-45;27/07/2020;CONTRATO;02421421000111;TIM S A;010;;-1;NÃO INFORMADO;171;LDN;6165015;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034641/2020-45;27/07/2020;CONTRATO;02421421000111;TIM S A;010;;-1;NÃO INFORMADO;171;LOCAL;6165015;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034641/2020-45;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;-1;NÃO INFORMADO;171;LDI;6165015;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034641/2020-45;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;-1;NÃO INFORMADO;171;LDN;6165015;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034641/2020-45;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;-1;NÃO INFORMADO;171;LOCAL;6165015;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034641/2020-45;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;-1;NÃO INFORMADO;171;LDI;6165015;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034641/2020-45;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;-1;NÃO INFORMADO;171;LDN;6165015;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034641/2020-45;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;-1;NÃO INFORMADO;171;LOCAL;6165015;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034641/2020-45;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;-1;NÃO INFORMADO;171;LDI;6165015;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034641/2020-45;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;-1;NÃO INFORMADO;171;LDN;6165015;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034641/2020-45;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;-1;NÃO INFORMADO;171;LOCAL;6165015;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034645/2020-23;27/07/2020;CONTRATO;02421421000111;TIM S A;010;;18422603000147;Logic Pro Servicos de Tecnologia da Informacao Ltda;171;LDI;6164859;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034645/2020-23;27/07/2020;CONTRATO;02421421000111;TIM S A;010;;18422603000147;Logic Pro Servicos de Tecnologia da Informacao Ltda;171;LDN;6164859;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034645/2020-23;27/07/2020;CONTRATO;02421421000111;TIM S A;010;;18422603000147;Logic Pro Servicos de Tecnologia da Informacao Ltda;171;LOCAL;6164859;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034645/2020-23;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;18422603000147;Logic Pro Servicos de Tecnologia da Informacao Ltda;171;LDI;6164859;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034645/2020-23;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;18422603000147;Logic Pro Servicos de Tecnologia da Informacao Ltda;171;LDN;6164859;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034645/2020-23;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;18422603000147;Logic Pro Servicos de Tecnologia da Informacao Ltda;171;LOCAL;6164859;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034645/2020-23;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;18422603000147;Logic Pro Servicos de Tecnologia da Informacao Ltda;171;LDI;6164859;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034645/2020-23;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;18422603000147;Logic Pro Servicos de Tecnologia da Informacao Ltda;171;LDN;6164859;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034645/2020-23;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;18422603000147;Logic Pro Servicos de Tecnologia da Informacao Ltda;171;LOCAL;6164859;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034645/2020-23;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;18422603000147;Logic Pro Servicos de Tecnologia da Informacao Ltda;171;LDI;6164859;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034645/2020-23;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;18422603000147;Logic Pro Servicos de Tecnologia da Informacao Ltda;171;LDN;6164859;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034645/2020-23;27/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;18422603000147;Logic Pro Servicos de Tecnologia da Informacao Ltda;171;LOCAL;6164859;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034894/2020-19;28/07/2020;CONTRATO;02421421000111;TIM S A;010;;39162235000115;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;171;LDI;6164784;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034894/2020-19;28/07/2020;CONTRATO;02421421000111;TIM S A;010;;39162235000115;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;171;LDN;6164784;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034894/2020-19;28/07/2020;CONTRATO;02421421000111;TIM S A;010;;39162235000115;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;171;LOCAL;6164784;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034894/2020-19;28/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;39162235000115;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;171;LDI;6164784;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034894/2020-19;28/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;39162235000115;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;171;LDN;6164784;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034894/2020-19;28/07/2020;CONTRATO;02421421000111;TIM S A;171;LDI;39162235000115;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;171;LOCAL;6164784;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034894/2020-19;28/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;39162235000115;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;171;LDI;6164784;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034894/2020-19;28/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;39162235000115;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;171;LDN;6164784;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034894/2020-19;28/07/2020;CONTRATO;02421421000111;TIM S A;171;LDN;39162235000115;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;171;LOCAL;6164784;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034894/2020-19;28/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;39162235000115;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;171;LDI;6164784;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034894/2020-19;28/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;39162235000115;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;171;LDN;6164784;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.034894/2020-19;28/07/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;39162235000115;SUPERIMAGEM TECNOLOGIA EM ELETRÔNICA LTDA.;171;LOCAL;6164784;10/11/2020;10/11/2020;Homologado por OPI/ORPA.
53500.036389/2020-17;05/08/2020;CONTRATO;02421421000111;TIM S A;010;;24414811000105;ROX TELECOM LTDA;171;LDI;6121613;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036389/2020-17;05/08/2020;CONTRATO;02421421000111;TIM S A;010;;24414811000105;ROX TELECOM LTDA;171;LDN;6121613;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036389/2020-17;05/08/2020;CONTRATO;02421421000111;TIM S A;010;;24414811000105;ROX TELECOM LTDA;171;LOCAL;6121613;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036389/2020-17;05/08/2020;CONTRATO;02421421000111;TIM S A;171;LDI;24414811000105;ROX TELECOM LTDA;171;LDI;6121613;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036389/2020-17;05/08/2020;CONTRATO;02421421000111;TIM S A;171;LDI;24414811000105;ROX TELECOM LTDA;171;LDN;6121613;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036389/2020-17;05/08/2020;CONTRATO;02421421000111;TIM S A;171;LDI;24414811000105;ROX TELECOM LTDA;171;LOCAL;6121613;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036389/2020-17;05/08/2020;CONTRATO;02421421000111;TIM S A;171;LDN;24414811000105;ROX TELECOM LTDA;171;LDI;6121613;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036389/2020-17;05/08/2020;CONTRATO;02421421000111;TIM S A;171;LDN;24414811000105;ROX TELECOM LTDA;171;LDN;6121613;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036389/2020-17;05/08/2020;CONTRATO;02421421000111;TIM S A;171;LDN;24414811000105;ROX TELECOM LTDA;171;LOCAL;6121613;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036389/2020-17;05/08/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;24414811000105;ROX TELECOM LTDA;171;LDI;6121613;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036389/2020-17;05/08/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;24414811000105;ROX TELECOM LTDA;171;LDN;6121613;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036389/2020-17;05/08/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;24414811000105;ROX TELECOM LTDA;171;LOCAL;6121613;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036803/2020-80;07/08/2020;CONTRATO;02421421000111;TIM S A;010;;01646313000184;G ALMEIDA TELEINFORMATICA;171;LDI;6121599;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036803/2020-80;07/08/2020;CONTRATO;02421421000111;TIM S A;010;;01646313000184;G ALMEIDA TELEINFORMATICA;171;LDN;6121599;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036803/2020-80;07/08/2020;CONTRATO;02421421000111;TIM S A;010;;01646313000184;G ALMEIDA TELEINFORMATICA;171;LOCAL;6121599;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036803/2020-80;07/08/2020;CONTRATO;02421421000111;TIM S A;171;LDI;01646313000184;G ALMEIDA TELEINFORMATICA;171;LDI;6121599;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036803/2020-80;07/08/2020;CONTRATO;02421421000111;TIM S A;171;LDI;01646313000184;G ALMEIDA TELEINFORMATICA;171;LDN;6121599;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036803/2020-80;07/08/2020;CONTRATO;02421421000111;TIM S A;171;LDI;01646313000184;G ALMEIDA TELEINFORMATICA;171;LOCAL;6121599;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036803/2020-80;07/08/2020;CONTRATO;02421421000111;TIM S A;171;LDN;01646313000184;G ALMEIDA TELEINFORMATICA;171;LDI;6121599;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036803/2020-80;07/08/2020;CONTRATO;02421421000111;TIM S A;171;LDN;01646313000184;G ALMEIDA TELEINFORMATICA;171;LDN;6121599;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036803/2020-80;07/08/2020;CONTRATO;02421421000111;TIM S A;171;LDN;01646313000184;G ALMEIDA TELEINFORMATICA;171;LOCAL;6121599;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036803/2020-80;07/08/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;01646313000184;G ALMEIDA TELEINFORMATICA;171;LDI;6121599;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036803/2020-80;07/08/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;01646313000184;G ALMEIDA TELEINFORMATICA;171;LDN;6121599;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036803/2020-80;07/08/2020;CONTRATO;02421421000111;TIM S A;171;LOCAL;01646313000184;G ALMEIDA TELEINFORMATICA;171;LOCAL;6121599;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
53500.036808/2020-11;07/08/2020;CONTRATO;02421421000111;TIM S A;010;;07685452000101;VMX DIGITAL DO BRASIL LTDA;171;LDI;6121690;29/10/2020;29/10/2020;Homologado por OPI/ORPA.
